timestamp,close,returns,log_returns,high_low_range_lag_1,high_low_range_lag_3,volume_lag_1,volume_lag_3,volume_lag_4,volume_lag_5,volume_sma_10,volume_delta_pct,rsi_14,macd_histogram,slope_ema_10,distance_to_sma_50,bollinger_bandwidth,atr_percent_14,day_sin,day_cos,target_next_return
2024-02-17 15:00:00,0.1863,0.006482982171799101,0.006462058028091024,0.024536532170119977,0.006312467122567105,3583940.0,1270732.0,778825.0,1394206.0,1680069.6,-34.006093852017614,36.687237283289306,-0.0007741328803698905,-0.0006078121252394708,-2.341088034555423,5.010580336316941,1.2364184057381091,-0.9749279121818236,-0.2225209339563146,-0.011146496815286677
2024-02-17 16:00:00,0.1884,0.011272141706924366,0.01120908453471996,0.013594344752582936,0.023579849946409513,2365182.0,3790374.0,1270732.0,778825.0,1782562.9,-34.51730141697341,43.94566246618972,-0.0006144878658887953,-0.00011548264792318741,-1.2102271535541125,5.1618038004431375,1.2338799426968174,-0.9749279121818236,-0.2225209339563146,-0.004228329809725095
2024-02-17 17:00:00,0.1892,0.00424628450106157,0.0042372944755152174,0.013986013986013937,0.024536532170119977,1548785.0,3583940.0,3790374.0,1270732.0,1903780.3,19.19549840681567,46.463659404527164,-0.0004261350933870868,5.0968742608320516e-05,-0.8032212738292502,5.149871574663039,1.20130578211003,-0.9749279121818236,-0.2225209339563146,0.005847953216374435
2024-02-17 18:00:00,0.1881,-0.005813953488372214,-0.0058309203107933215,0.008497079129049486,0.013594344752582936,1846082.0,2365182.0,3583940.0,3790374.0,1893802.1,-58.53537383496508,43.565789130373524,-0.00034994493106993657,-0.0001582983015022965,-1.38098084242977,5.161336591625427,1.1827795631798546,-0.9749279121818236,-0.2225209339563146,0.0005319148936169249
2024-02-17 19:00:00,0.188,-0.0005316321105793831,-0.0005317734770354012,0.008524240809802824,0.013986013986013937,765471.0,1548785.0,2365182.0,3583940.0,1868089.4,74.70250342599523,43.30139039796539,-0.00028343487497044695,-0.00014769861032007392,-1.437543907477127,4.9904180566521985,1.140672821369186,-0.9749279121818236,-0.2225209339563146,-0.011566771819137789
2024-02-17 20:00:00,0.1902,0.011702127659574568,0.011634187281340825,0.005866666666666613,0.008497079129049486,1337297.0,1846082.0,1548785.0,2365182.0,1798439.8,-47.826847738385716,50.42907064902818,-7.905205676307734e-05,0.0002791556824653929,-0.3050602258074802,4.714534913171251,1.1408308455108496,-0.9749279121818236,-0.2225209339563146,-0.007824726134585291
2024-02-17 21:00:00,0.1917,0.007886435331230235,0.007855499940308833,0.013312034078807254,0.008524240809802824,697710.0,765471.0,1846082.0,1548785.0,1942031.3,217.4298777429018,54.61808527734541,0.00015654046359284634,0.0005011273765626045,0.4580088667162827,4.75746510548928,1.1516574814107337,-0.9749279121818236,-0.2225209339563146,0.003664921465968529
2024-02-17 22:00:00,0.191,-0.003651538862806447,-0.0036582220049689172,0.014225500526870431,0.005866666666666613,2214740.0,1337297.0,765471.0,1846082.0,1903204.3,-60.155052060286984,52.392985812628524,0.0002585888236275298,0.00028274058082394804,0.049238892439202,4.702682091241845,1.1406303700163385,-0.9749279121818236,-0.2225209339563146,0.0031512605042016695
2024-02-17 23:00:00,0.1904,-0.003141361256544406,-0.0031463056893648368,0.009473684210526296,0.013312034078807254,882462.0,697710.0,1337297.0,765471.0,1646201.8,38.289127463845475,50.49413102279983,0.0002773771376388223,0.0001222422934014089,-0.3183112749204353,4.497357059239469,1.1000094570642889,-0.9749279121818236,-0.2225209339563146,-0.009880395215808524
2024-02-18 00:00:00,0.1923,0.00997899159663862,0.009929530237469073,0.005263157894736846,0.014225500526870431,1220349.0,2214740.0,697710.0,1337297.0,1577795.6,137.6269411455248,55.93980965200639,0.0004019067142909307,0.0004454709673284152,0.6079377203905013,4.508450315954259,1.1227781770022764,-0.7818314824680299,0.6234898018587334,0.012638230647709303
2024-02-18 01:00:00,0.1899,-0.012480499219968744,-0.012559034776493797,0.01577287066246058,0.009473684210526296,2899878.0,882462.0,2214740.0,697710.0,1570262.8,-21.036195315802942,48.65869161858913,0.0003108528385190088,-7.188739036764757e-05,-0.6747214812490118,4.423646007468027,1.206211225715787,-0.7818314824680299,0.6234898018587334,-0.010937499999999933
2024-02-18 02:00:00,0.192,0.011058451816745585,0.010997754209541284,0.021108179419525086,0.005263157894736846,2289854.0,1220349.0,882462.0,2214740.0,1573886.1,-30.780827074564577,54.2677779802259,0.0003759196166220036,0.00032300122606282455,0.37851063384847156,4.389587660539713,1.2231300792130069,-0.7818314824680299,0.6234898018587334,-0.004149377593360981
2024-02-18 03:00:00,0.1928,0.004166666666666652,0.004158010148663677,0.0163329820864067,0.01577287066246058,1585018.0,2899878.0,1220349.0,882462.0,1469846.4,-49.168716065054156,56.229606403256724,0.00045160912817823024,0.0004097282758695753,0.7672527334685098,4.290547914142941,1.1792133512580265,-0.7818314824680299,0.6234898018587334,-0.004646360351058365
2024-02-18 04:00:00,0.1937,0.004668049792531104,0.004657188236504937,0.006777893639207485,0.021108179419525086,805685.0,2289854.0,2899878.0,1220349.0,1509971.4,44.811061394962046,58.392085287588245,0.0005353414518271591,0.000498868589347834,1.2164788997345612,4.552222315595783,1.1415223628560802,-0.7818314824680299,0.6234898018587334,0.0
2024-02-18 05:00:00,0.1937,0.0,0.0,0.007261410788381807,0.0163329820864067,1166721.0,1585018.0,2289854.0,2899878.0,1462191.7,-26.332002252466523,58.39208528758824,0.0005610694186208008,0.00040816520946640455,1.2037869129971517,4.867014290353391,1.0968609270255534,-0.7818314824680299,0.6234898018587334,0.005711318795430964
2024-02-18 06:00:00,0.1926,-0.005678884873515866,-0.0056950710489251325,0.005181347150259072,0.006777893639207485,859500.0,805685.0,1585018.0,2289854.0,1534520.2,65.32809773123908,54.57045606369088,0.0004776144548387363,0.00013395335319979496,0.6364234881023132,4.99548688099551,1.1096296915676627,-0.7818314824680299,0.6234898018587334,-0.0031055900621118626
2024-02-18 07:00:00,0.1932,0.0031152647975078995,0.003110422414392552,0.011991657977059419,0.007261410788381807,1420995.0,1166721.0,805685.0,1585018.0,1392049.1,-44.403111903982776,56.25232738937916,0.0004375020410369626,0.00021868910716346668,0.9330560983000397,5.172743726463305,1.1048102712759218,-0.7818314824680299,0.6234898018587334,-0.004123711340206171
2024-02-18 08:00:00,0.194,0.0041407867494824835,0.004132237284910591,0.010966057441253216,0.005181347150259072,790029.0,859500.0,1166721.0,805685.0,1368452.5,-18.16806724816431,58.46052923441608,0.0004384250340065991,0.00032438199677012336,1.3023090660344825,5.4319235452089245,1.0805749180178965,-0.7818314824680299,0.6234898018587334,-0.007672634271099765
2024-02-18 09:00:00,0.1955,0.0077319587628865705,0.007702220362092303,0.008307372793354195,0.011991657977059419,646496.0,1420995.0,859500.0,1166721.0,1376306.5,100.9121479483245,62.302726920412226,0.0005086929454716034,0.0005381307246301037,2.0099348806144715,5.622029267420564,1.0541505090395091,-0.7818314824680299,0.6234898018587334,0.0
2024-02-18 10:00:00,0.1955,0.0,0.0,0.008251676121712317,0.010966057441253216,1298889.0,790029.0,1420995.0,859500.0,1201778.6,-11.108724456054365,62.302726920412226,0.0005218554385367403,0.00044028877469734495,1.951417933019756,5.2447803137158155,1.033658574615971,-0.7818314824680299,0.6234898018587334,0.002050230650948226
2024-02-18 11:00:00,0.1951,-0.002046035805626678,-0.0020481317963550144,0.007716049382716057,0.008307372793354195,1154599.0,646496.0,790029.0,1420995.0,1083400.9,-4.202498010131661,60.57006090818835,0.00047181888239619424,0.0002875089974796463,1.6961521220145361,4.875165987035302,0.9910826928997912,-0.7818314824680299,0.6234898018587334,0.011404872991187087
2024-02-18 12:00:00,0.1929,-0.011276268580215354,-0.011340327717382213,0.004102564102564077,0.008251676121712317,1106077.0,1298889.0,646496.0,790029.0,1080012.8,40.23770496990715,52.00381769455858,0.0002688462199930111,-0.0001647653656984549,0.5546404220271386,4.595786462836282,1.0196560149602834,-0.7818314824680299,0.6234898018587334,-0.0031007751937985883
